code,name,terrestrial,freshwater,marine,oligohaline,status,eu_concern
R00776,Amaranthus viridis,1,0,0,0,A,0
R00777,Amaranthus x alleizettei,1,0,0,0,Q,0
R00778,Amaranthus x dobrogensis,1,0,0,0,Q,0
R00779,Amaranthus x galii,1,0,0,0,Q,0
R00780,Amaranthus x ozanonii,1,0,0,0,A,0
R00781,Amaranthus x polgarianus,1,0,0,0,Q,0
R00783,Amaranthus x soproniensis,1,0,0,0,A,0
R00785,Amaranthus x turicensis,1,0,0,0,Q,0
R00786,Amaranthus x zobelii,1,0,0,0,A,0
R00787,Amaryllis belladonna,1,0,0,0,A,0
R00790,Amathina tricarinata,0,0,1,0,A,0
R00791,Amaurobius similis,1,0,0,0,A,0
R00792,Amazona aestiva,1,0,0,0,A,0
R00793,Amazona amazonica,1,0,0,0,Q,0
R00796,Amazona leucocephala,1,0,0,0,Q,0
R00797,Amazona ochrocephala,1,0,0,0,Q,0
R00798,Amazona ochrocephala belizensis,1,0,0,0,A,0
R00799,Amazona ochrocephala oratrix,1,0,0,0,A,0
R00800,Amazona oratrix,1,0,0,0,Q,0
R00801,Amazona versicolor,1,0,0,0,Q,0
R00802,Amazonetta brasiliensis,1,0,0,0,Q,0
R00803,Amberboa moschata,1,0,0,0,A,0
R00804,Ambiphrya ameiuri,0,1,0,0,A,0
R00805,Ambloplites rupestris,0,1,0,0,A,0
R00806,Amblyomma exornatum,1,0,0,0,A,0
R00807,Amblyomma flavomaculatum,1,0,0,0,A,0
R00808,Amblyomma latum,1,0,0,0,A,0
R00809,Amblyomma nuttalli,1,0,0,0,A,0
R00810,Amblyomma quadricavum,1,0,0,0,A,0
R00811,Amblyomma transversale,1,0,0,0,A,0
R00812,Amblyomma varanense,1,0,0,0,A,0
R00813,Amblypsilopus exul,1,0,0,0,A,0
R00815,Amblyseius californicus,1,0,0,0,A,0
R00816,Amblyseius cucumeris,1,0,0,0,A,0
R00818,Ambrosia artemisiifolia,1,0,0,0,A,0
R00819,Ambrosia psilostachya,1,0,0,0,A,0
R00820,Ambrosia tenuifolia,1,0,0,0,A,0
R00821,Ambrosia trifida,1,0,0,0,A,0
R00825,Ameiurus catus,0,1,0,0,A,0
R00826,Ameiurus melas,0,1,0,0,A,0
R00827,Ameiurus natalis,0,1,0,0,A,0
R00828,Ameiurus nebulosus,0,1,0,0,A,0
R00829,Amelanchier alnifolia,1,0,0,0,A,0
R00830,Amelanchier canadensis,1,0,0,0,A,0
R00831,Amelanchier confusa,1,0,0,0,A,0
R00832,Amelanchier laevis,1,0,0,0,A,0
R00833,Amelanchier lamarckii,1,0,0,0,A,0
R00834,Amelanchier ovalis,1,0,0,0,A,0
R00835,Amelanchier stolonifera,1,0,0,0,A,0
R00838,American plum line pattern virus,0,0,0,0,NULL,0
R00839,Ametastegia pallipes,1,0,0,0,A,0
R00840,Amethystea caerulea,1,0,0,0,A,0
R00841,Ametropus fragilis,0,1,0,0,A,0
R00842,Amischa analis,1,0,0,0,A,0
R00843,Amitus fuscipennis,1,0,0,0,A,0
R00844,Amitus spiniferus,1,0,0,0,A,0
R00848,Ammannia auriculata,1,1,0,0,A,0
R00849,Ammannia coccinea,1,1,0,0,A,0
R00850,Ammannia robusta,1,1,0,0,A,0
R00851,Ammi majus,1,0,0,0,A,0
R00852,Ammi visnaga,1,0,0,0,A,0
R00856,Ammophila breviligulata,1,0,0,0,A,0
R00857,Ammothea hilgendorfi,0,0,1,0,A,0
R00858,Ammotragus lervia,1,0,0,0,A,0
R00859,Amorpha fruticosa,1,0,0,0,A,0
R00860,Ampedus lepidus,1,0,0,0,Q,0
R00861,Ampelodesmos mauritanicus,1,0,0,0,A,0
R00862,Amphiachyris dracunculoides,1,0,0,0,A,0
R00863,Amphiareus constrictus,1,0,0,0,C,0
R00864,Amphiareus obscuriceps,1,0,0,0,A,0
R00865,Amphibalanus variegatus,0,0,1,0,A,0
R00867,Amphisorus hemprichii,0,0,1,0,A,0
R00869,Amphistegina lobifera,0,0,1,0,C,0
R00871,Amphitomeus attemsi,1,0,0,0,A,0
R00872,Amphorophora tuberculata,1,0,0,0,Q,0
R00875,Amsinckia arenaria,1,0,0,0,Q,0
R00876,Amsinckia calycina,1,0,0,0,A,0
R00877,Amsinckia douglasiana,1,0,0,0,A,0
R00878,Amsinckia eastwoodiae,1,0,0,0,A,0
R00879,Amsinckia lycopsoides,1,0,0,0,A,0
R00880,Amsinckia menziesii,1,0,0,0,A,0
R00881,Amsinckia menziesii var. intermedia,1,0,0,0,A,0
R00883,Amsinckia tessellata,1,0,0,0,A,0
R00884,Amsonia tabernaemontana,1,0,0,0,A,0
R00888,Amynthas corticis,1,0,0,0,NULL,0
R00889,Amynthas gracilis,1,0,0,0,NULL,0
R00890,Amynthas morrisi,1,0,0,0,NULL,0
R00891,Amynthas rodericensis,1,0,0,0,NULL,0
R00892,Amyrsidea phaeostoma,1,0,0,0,A,0
R00893,Anacridium aegyptium,1,0,0,0,Q,0
R00896,Anacyclus clavatus,1,0,0,0,A,0
R00898,Anacyclus radiatus,1,0,0,0,A,0
R00899,Anacyclus valentinus,1,0,0,0,A,0
R00902,Anadara natalensis,0,0,1,0,A,0
R00903,Anadara transversa,0,0,1,0,A,0
R00904,Anagallis arvensis,1,0,0,0,A,0
R00907,Anagallis monelli,1,0,0,0,A,0
R00909,Anagallis x doerfleri,1,0,0,0,A,0
R00911,Anagyrus fusciventris,1,0,0,0,A,0
R00912,Anagyrus pseudococci,1,0,0,0,A,0
R00913,Anaphalis margaritacea,1,0,0,0,A,0
R00914,Anaphes nitens,1,0,0,0,A,0
R00915,Anaphothrips graminum,1,0,0,0,A,0
R00917,Anaphothrips obscurus,1,0,0,0,A,0
R00920,Anaphothrips sudanensis,1,0,0,0,A,0
R00921,Anarrhinum bellidifolium,1,0,0,0,A,0
R00922,Anarsia lineatella,1,0,0,0,A,0
R00925,Anas americana,1,1,0,0,Q,0
R00926,Anas bahamensis,1,0,0,0,Q,0
R00927,Anas capensis,1,0,0,0,Q,0
R00928,Anas castanea,1,0,0,0,Q,0
R00931,Anas cyanoptera,1,1,0,0,Q,0
R00932,Anas discors,1,1,0,0,Q,0
R00933,Anas erythrorhyncha,1,0,0,0,Q,0
R00935,Anas flavirostris,1,0,0,0,Q,0
R00937,Anas georgica,1,0,0,0,Q,0
R00939,Anas hottentota,1,0,0,0,Q,0
R00940,Anas hybrid,1,0,0,0,NULL,0
R00944,Anas platyrhynchos,1,1,0,0,A,0
R00945,Anas platyrhynchos domestica,1,0,0,0,A,0
R00946,Anas poecilorhyncha,1,0,0,0,Q,0
R00947,Anas rhynchotis,1,0,0,0,Q,0
R00949,Anas sibilatrix,1,0,0,0,Q,0
R00951,Anas superciliosa,1,0,0,0,Q,0
R00953,Anas versicolor,1,0,0,0,Q,0
R00955,Anastatica hierochuntica,1,0,0,0,A,0
R00956,Anastatus japonicus,1,0,0,0,A,0
R00957,Anastatus tenuipes,1,0,0,0,A,0
R00958,Anastomus lamelligerus,1,0,0,0,Q,0
R00962,Anatrachyntis badia,1,0,0,0,A,0
R00963,Anatrachyntis simplex,1,0,0,0,A,0
R00965,Anchiphiloscia balssi,1,0,0,0,A,0
R00966,Anchonidium unguiculare,1,0,0,0,Q,0
R00968,Anchusa arvensis subsp. arvensis,1,0,0,0,A,0
R00969,Anchusa arvensis subsp. orientalis,1,0,0,0,A,0
R00970,Anchusa azurea,1,0,0,0,A,0
R00972,Anchusa gmelinii,1,0,0,0,A,0
R00974,Anchusa leptophylla,1,0,0,0,A,0
R00975,Anchusa ochroleuca,1,0,0,0,A,0
R00977,Anchusa officinalis,1,0,0,0,A,0
R00979,Anchusa stylosa,1,0,0,0,A,0
R00980,Anchusa thessala,1,0,0,0,A,0
R00981,Anchusa undulata,1,0,0,0,A,0
R00982,Anchusa undulata subsp. hybrida,1,0,0,0,A,0
R00984,Ancylostoma caninum,1,0,0,0,C,0
R00986,Andrachne telephioides,1,0,0,0,A,0
R00987,Andricus corruptrix,1,0,0,0,A,0
R00988,Andricus grossulariae,1,0,0,0,A,0
R00989,Andricus kollari,1,0,0,0,A,0
R00990,Andricus lignicola,1,0,0,0,A,0
R00991,Andricus quercuscalicis,1,0,0,0,A,0
R00992,Androniscus dentiger,1,0,0,0,A,0
R00993,Andropogon distachyos,1,0,0,0,A,0
R00994,Andropogon virginicus,1,0,0,0,A,0
R00995,Androsace elongata,1,0,0,0,A,0
R00996,Androsace filiformis,1,0,0,0,A,0
R00997,Androsace maxima,1,0,0,0,A,0
R01001,Andrya cuniculi,1,0,0,0,A,0
R01002,Andryala integrifolia,1,0,0,0,A,0
R01003,Andryala laxiflora,1,0,0,0,A,0
R01004,Anemone apennina,1,0,0,0,A,0
R01007,Anemone blanda,1,0,0,0,A,0
R01008,Anemone canadensis,1,0,0,0,A,0
R01009,Anemone coronaria,1,0,0,0,A,0
R01010,Anemone dichotoma,1,0,0,0,A,0
R01011,Anemone hupehensis,1,0,0,0,A,0
R01014,Anemone nemorosa,1,0,0,0,A,0
R01015,Anemone ranunculoides,1,0,0,0,A,0
R01016,Anemone sylvestris,1,0,0,0,A,0
R01017,Anemone tomentosa,1,0,0,0,A,0
R01018,Anethum graveolens,1,0,0,0,A,0
R01019,Aneurota sulcifrons,1,0,0,0,Q,0
R01021,Angelica archangelica subsp. archangelica,1,0,0,0,A,0
R01022,Angelica archangelica subsp. litoralis,1,0,0,0,A,0
R01023,Angelica pachycarpa,1,0,0,0,A,0
R01026,Anguilla japonica,0,0,1,1,A,0
R01027,Anguilla rostrata,0,0,1,1,Q,0
R01028,Anguillicola novaezelandiae,0,1,0,0,A,0
R01029,Anguillicoloides crassus,0,1,1,1,A,0
R01030,Anguina agrostis,1,0,0,0,C,0
R01031,Anguina tritici,1,0,0,0,C,0
R01032,Anguis fragilis,1,0,0,0,A,0
R01033,Anhinga melanogaster,1,0,0,0,Q,0
R01034,Anicetus annulatus,1,0,0,0,A,0
R01035,Anisodactylus binotatus,1,0,0,0,Q,0
R01037,Anisolabis maritima,1,0,0,0,C,0
R01038,Anisomeridium polypori,1,0,0,0,C,0
R01039,Anisopilothrips venustulus,1,0,0,0,A,0
R01041,Annona squamosa,1,0,0,0,A,0
R01042,Anobium punctatum,1,0,0,0,Q,0
R01043,Anoda cristata,1,0,0,0,A,0
R01046,Anodorhynchus hyacinthinus,1,0,0,0,Q,0
R01047,Anolis allogus,1,0,0,0,Q,0
R01048,Anolis carolinensis,1,0,0,0,Q,0
R01049,Anolis equestris,1,0,0,0,Q,0
R01050,Anolis porcatus,1,0,0,0,Q,0
R01051,Anomia chinensis,0,0,1,0,Q,0
R01053,Anommatus diecki,1,0,0,0,Q,0
R01054,Anommatus duodecimstriatus,1,0,0,0,A,0
R01055,Anoplocephala perfoliata,1,0,0,0,A,0
R01056,Anoplodactylus californicus,0,0,1,0,A,0
R01057,Anastrangalia reyi,1,0,0,0,C,0
R01058,Lepturobosca virens,1,0,0,0,C,0
R01059,Anoplonyx destructor,1,0,0,0,A,0
R01060,Anoplophora chinensis,1,0,0,0,A,0
R01061,Anoplophora glabripennis,1,0,0,0,A,0
R01064,Anotrichium furcellatum,0,0,1,0,A,0
R01065,Anotylus nitidifrons,1,0,0,0,C,0
R01066,Anotylus nitidulus,1,0,0,0,A,0
R01067,Anotylus speculifrons,1,0,0,0,A,0
R01068,Anredera cordifolia,1,0,0,0,A,0
R01069,Anser albifrons,1,1,0,0,C,0
R01070,Anser anser,1,1,0,0,C,0
R01071,Anser anser var. domestica,1,0,0,0,C,0
R01072,Anser brachyrhynchus,1,1,0,0,C,0
R01073,Anser cygnoides,1,0,0,0,Q,0
R01074,Anser erythropus,1,1,0,0,Q,0
R01075,Anser fabalis,1,1,0,0,A,0
R01076,Anas falcata,1,1,0,0,Q,0
R01077,Anser indicus,1,1,0,0,A,0
R01078,Antaxius spinibrachius,1,0,0,0,Q,0
R01079,Anthelia juratzkana,1,0,0,0,A,0
R01081,Anthemis arvensis,1,0,0,0,A,0
R01083,Anthemis cotula,1,0,0,0,A,0
R01084,Anthemis hyalina,1,0,0,0,A,0
R01085,Anthemis muricata,1,0,0,0,A,0
R01086,Anthemis punctata,1,0,0,0,A,0
R01087,Anthemis ruthenica,1,0,0,0,A,0
R01089,Anthemis tomentosa,1,0,0,0,A,0
R01093,Antheraea pernyi,1,0,0,0,A,0
R01095,Antheraea yamamai,1,0,0,0,A,0
R01096,Anthericum liliago,1,0,0,0,A,0
R01097,Anthericum ramosum,1,0,0,0,A,0
R01098,Anthicus crinitus,1,0,0,0,A,0
R01099,Anthicus czernohorskyi,1,0,0,0,A,0
R01100,Anthicus tristis,1,0,0,0,Q,0
R01101,Anthocoris butleri,1,0,0,0,A,0
R01104,Anthostomella trachycarpi,1,0,0,0,C,0
R01105,Anthoxanthum aristatum,1,0,0,0,A,0
R01106,Anthoxanthum odoratum,1,0,0,0,A,0
R01107,Anthoxanthum ovatum,1,0,0,0,Q,0
R01108,Anthrenocerus australis,1,0,0,0,A,0
R01109,Anthrenus caucasicus,1,0,0,0,A,0
R01110,Anthrenus coloratus,1,0,0,0,A,0
R01111,Anthrenus festivus,1,0,0,0,A,0
R01112,Anthrenus flavidus,1,0,0,0,A,0
R01113,Anthrenus flavipes,1,0,0,0,C,0
R01114,Anthrenus fuscus,1,0,0,0,Q,0
R01115,Anthrenus museorum,1,0,0,0,A,0
R01116,Anthrenus oceanicus,1,0,0,0,A,0
R01117,Anthrenus olgae,1,0,0,0,Q,0
R01118,Anthrenus pimpinellae,1,0,0,0,C,0
R01119,Anthrenus scrophulariae,1,0,0,0,C,0
R01120,Anthrenus verbasci,1,0,0,0,C,0
R01121,Anthriscus caucalis,1,0,0,0,A,0
R01122,Anthriscus cerefolium,1,0,0,0,A,0
R01126,Anthriscus fumarioides,1,0,0,0,A,0
R01127,Anthriscus sylvestris,1,0,0,0,A,0
R01129,Anthurus muellerianus var. aseroëformis,1,0,0,0,Q,0
R01130,Anthyllis lotoides,1,0,0,0,A,0
R01131,Anthyllis vulneraria subsp. carpatica,1,0,0,0,A,0
R01133,Anthyllis vulneraria subsp. polyphylla,1,0,0,0,A,0
R01136,Antigona lamellaris,0,0,1,0,A,0
R01137,Antigonon leptopus,1,0,0,0,A,0
R01138,Antiponemertes pantini,1,0,0,0,NULL,0
R01141,Antirrhinum majus subsp. majus,1,0,0,0,A,0
R01142,Antirrhinum majus subsp. tortuosum,1,0,0,0,A,0
R01143,Antirrhinum siculum,1,0,0,0,A,0
R01144,Antithamnion amphigeneum,0,0,1,0,A,0
R01145,Antithamnion densum,0,0,1,0,C,0
R01146,Antithamnion diminuatum,0,0,1,0,A,0
R01148,Antithamnionella boergesenii,0,0,1,0,A,0
R01149,Antithamnionella elegans,0,0,1,0,C,0
R01150,Antithamnionella spirographidis,0,0,1,0,C,0
R01151,Antithamnionella sublittoralis,0,0,1,0,A,0
R01152,Antithamnionella ternifolia,0,0,1,0,A,0
R01153,Antonina crawi,1,0,0,0,A,0
R01154,Antonina graminis,1,0,0,0,A,0
R01158,Aonchotheca annulosa,1,0,0,0,A,0
R01159,Aonidia lauri,1,0,0,0,A,0
R01160,Aonidiella aurantii,1,0,0,0,A,0
R01161,Aonidiella citrina,1,0,0,0,A,0
R01163,Aonidiella taxus,1,0,0,0,A,0
R01164,Aonidiella tinerfensis,1,0,0,0,A,0
R01166,Apalone ferox,1,1,0,0,Q,0
R01167,Apamea remissa,1,0,0,0,A,0
R01168,Apate monachus,1,0,0,0,A,0
R01169,Apera intermedia,1,0,0,0,A,0
R01170,Apera interrupta,1,0,0,0,A,0
R01172,Apera spica-venti,1,0,0,0,A,0
R01175,Aphanes arvensis,1,0,0,0,A,0
R01176,Aphanes microcarpa,1,0,0,0,A,0
R01179,Aphanomyces astaci,0,1,0,0,A,0
R01180,Aphanomyces euteiches,1,0,0,0,C,0
R01182,Aphelenchoides besseyi,1,0,0,0,A,0
R01183,Aphelenchoides fragariae,1,0,0,0,C,0
R01184,Aphelenchoides ritzemabosi,1,0,0,0,A,0
R01185,Aphelinus mali,1,0,0,0,A,0
R01187,Aphelonyx cerricola,1,0,0,0,A,0
R01189,Aphidius colemani,1,0,0,0,A,0
R01191,Aphidius smithi,1,0,0,0,A,0
R01192,Aphidoletes abietis,1,0,0,0,A,0
R01194,Aphis catalpae,1,0,0,0,A,0
R01196,Aphis craccivora,1,0,0,0,A,0
R01197,Aphis cytisorum,1,0,0,0,C,0
R01198,Aphis forbesi,1,0,0,0,A,0
R01199,Aphis glycines,1,0,0,0,A,0
R01200,Aphis gossypii,1,0,0,0,A,0
R01201,Aphis illinoisensis,1,0,0,0,A,0
R01202,Aphis nerii,1,0,0,0,C,0
R01203,Aphis oenotherae,1,0,0,0,A,0
R01205,Aphis passeriniana,1,0,0,0,Q,0
R01207,Aphis salicariae,1,0,0,0,Q,0
R01209,Aphis spiraecola,1,0,0,0,A,0
R01210,Aphis spiraephaga,1,0,0,0,A,0
R01211,Aphis spiraephila,1,0,0,0,A,0
R01212,Aphis thalictri,1,0,0,0,Q,0
R01214,Aphodius gracilis,1,0,0,0,A,0
R01218,Aphrastasia pectinatae,1,0,0,0,Q,0
R01221,Aphytis coheni,1,0,0,0,A,0
R01223,Aphytis holoxanthus,1,0,0,0,A,0
R01224,Aphytis lepidosaphes,1,0,0,0,A,0
R01225,Aphytis lingnanensis,1,0,0,0,A,0
R01226,Aphytis melinus,1,0,0,0,A,0
R01227,Aphytis yanonensis,1,0,0,0,A,0
R01230,Apiognomonia veneta,1,0,0,0,A,0
R01231,Apion haematodes,1,0,0,0,A,0
R01232,Apios americana,1,0,0,0,A,0
R01234,Apis mellifera carnica,1,0,0,0,A,0
R01235,Apis mellifera ligustica,1,0,0,0,A,0
R01236,Apis mellifera mellifera,1,0,0,0,A,0
R01238,Apistogramma arua,0,1,0,0,A,0
R01239,Apium graveolens,1,0,0,0,A,0
R01242,Apium nodiflorum,1,1,0,0,A,0
R01246,Aplysia dactylomela,0,0,1,0,C,0
R01247,Apocynum androsaemifolium,1,0,0,0,A,0
R01248,Apocynum cannabinum,1,0,0,0,A,0
R01249,Apoglossum gregarium,0,0,1,0,C,0
R01252,Jaydia queketti,0,0,1,0,A,0
R01253,Jaydia smithi,0,0,1,0,A,0
R01254,Apomyelois ceratoniae,1,0,0,0,A,0
R01255,Aponogeton distachyos,1,1,0,0,A,0
R01256,Aponomma sphenodonti,1,0,0,0,A,0
R01258,Apophallus muehlingi,0,1,0,0,Q,0
R01260,Aporrectodea caliginosa,1,0,0,0,NULL,0
R01261,Aporrectodea rosea,1,0,0,0,NULL,0
R01262,Aporrectodea rosea subsp. bimastoides,1,0,0,0,NULL,0
R01263,Aporrectodea trapezoides,1,0,0,0,NULL,0
R01264,Aposeris foetida,1,0,0,0,A,0
R01265,Appendiseta robiniae,1,0,0,0,A,0
R01267,Apple chlorotic leaf spot virus,0,0,0,0,NULL,0
R01268,Apple mosaic virus,0,0,0,0,NULL,0
R01270,Apple stem grooving virus,0,0,0,0,NULL,0
R01271,Aproaerema anthyllidella,1,0,0,0,A,0
R01273,Aprostocetus diplosidis,1,0,0,0,A,0
R01274,Aprostocetus hagenowii,1,0,0,0,A,0
R01278,Apterygothrips hispanicus,1,0,0,0,A,0
R01281,Aptinothrips rufus,1,0,0,0,A,0
R01282,Aquila chrysaetos,1,0,0,0, ,0
R01285,Aquila nipalensis,1,0,0,0,Q,0
R01287,Aquilegia atrata,1,0,0,0,A,0
R01288,Aquilegia flavescens,1,0,0,0,A,0
R01289,Aquilegia pyrenaica,1,0,0,0,A,0
R01291,Aquilegia vulgaris subsp. dichroa,1,0,0,0,A,0
R01292,Aquilegia vulgaris subsp. vulgaris,1,0,0,0,A,0
R01293,Aquilonastra burtoni,0,0,1,0,A,0
R01294,Ara ararauna,1,0,0,0,Q,0
R01295,Ara macao,1,0,0,0,Q,0
R01296,Ara militaris,1,0,0,0,Q,0
R01299,Arabidopsis arenosa,1,0,0,0,A,0
R01300,Arabidopsis halleri,1,0,0,0,A,0
R01301,Arabidopsis pumila,1,0,0,0,A,0
R01302,Arabidopsis suecica,1,0,0,0,A,0
R01303,Arabidopsis thaliana,1,0,0,0,A,0
R01304,Arabis alpina,1,0,0,0,A,0
R01305,Arabis alpina subsp. caucasica,1,0,0,0,A,0
R01307,Arabis auriculata,1,0,0,0,A,0
R01310,Arabis ciliata,1,0,0,0,A,0
R01311,Arabis collina,1,0,0,0,A,0
R01313,Arabis pendula,1,0,0,0,A,0
R01314,Arabis planisiliqua,1,0,0,0,A,0
R01316,Arabis procurrens,1,0,0,0,A,0
R01317,Arabis turrita,1,0,0,0,A,0
R01318,Arachis hypogaea,1,0,0,0,A,0
R01319,Arachnidium lacourti,0,0,1,0,A,0
R01321,Arachnopeziza aranea,1,0,0,0,C,0
R01322,Araecerus coffeae,1,0,0,0,A,0
R01323,Araecerus fasciculatus,1,0,0,0,A,0
R01324,Araecerus grisescens,1,0,0,0,C,0
R01325,Aralia californica,1,0,0,0,A,0
R01326,Aralia chinensis,1,0,0,0,A,0
R01327,Aralia elata,1,0,0,0,A,0
R01329,Aralia racemosa,1,0,0,0,A,0
R01330,Aralia spinosa,1,0,0,0,A,0
R01332,Aratinga acuticaudata,1,0,0,0,A,0
R01334,Aratinga cactorum,1,0,0,0,Q,0
R01335,Aratinga erythrogenys,1,0,0,0,A,0
R01336,Aratinga finschi,1,0,0,0,Q,0
R01337,Aratinga holochlora,1,0,0,0,Q,0
R01338,Aratinga leucophthalma,1,0,0,0,Q,0
R01339,Aratinga mitrata,1,0,0,0,A,0
R01340,Aratinga wagleri,1,0,0,0,Q,0
R01341,Araucaria araucana,1,0,0,0,A,0
R01342,Araucaria bidwillii,1,0,0,0,A,0
R01343,Araucaria heterophylla,1,0,0,0,A,0
R01344,Araujia sericifera,1,0,0,0,A,0
R01345,Arbutus andrachne,1,0,0,0,A,0
R01346,Arbutus unedo,1,0,0,0,A,0
R01349,Archiboreoiulus pallidus,1,0,0,0,A,0
R01351,Archontophoenix cunninghamiana,1,0,0,0,A,0
R01352,Arcitalitrus dorrieni,1,0,0,0,A,0
R01353,Arctium lappa,1,0,0,0,A,0
R01355,Arctium minus,1,0,0,0,A,0
R01356,Arctium tomentosum,1,0,0,0,A,0
R01363,Arctotheca calendula,1,0,0,0,A,0
R01364,Arctotis stoechadifolia,1,0,0,0,A,0
R01365,Arctotis venusta,1,0,0,0,A,0
R01373,Aremonia agrimonoides,1,0,0,0,A,0
R01374,Arenaria balearica,1,0,0,0,A,0
R01375,Arenaria biflora,1,0,0,0,A,0
R01376,Arenaria holosteoides,1,0,0,0,Q,0
R01377,Arenaria montana,1,0,0,0,A,0
R01378,Arenaria rotundifolia,1,0,0,0,A,0
R01380,Arenophilus peregrinus,1,0,0,0,C,0
R01381,Argania spinosa,1,0,0,0,A,0
R01382,Argas persicus,1,0,0,0,A,0
R01383,Argas reflexus,1,0,0,0,C,0
R01384,Arge berberidis,1,0,0,0,A,0
R01385,Argemone mexicana,1,0,0,0,A,0
R01386,Argemone ochroleuca,1,0,0,0,A,0
R01388,Argiope trifasciata,1,0,0,0,C,0
R01389,Argonemertes dendyi,1,0,0,0,NULL,0
R01390,Argulus japonicus,0,1,0,0,A,0
R01391,Argusia sibirica,1,0,0,0,A,0
R01392,Argyranthemum frutescens,1,0,0,0,A,0
R01393,Argyranthemum pinnatifidum,1,0,0,0,C,0
R01394,Argyresthia cupressella,1,0,0,0,A,0
R01395,Argyresthia laevigatella,1,0,0,0,A,0
R01396,Argyresthia thuiella,1,0,0,0,A,0
R01397,Argyresthia trifasciata,1,0,0,0,A,0
R01399,Arhopalus rusticus,1,0,0,0,A,0
R01401,Arianta arbustorum,1,0,0,0,NULL,0
R01402,Arida parviflora,1,0,0,0,Q,0
R01403,Arida riparia,1,0,0,0,A,0
R01409,Arietellus pavoninus,0,0,1,0,A,0
R01410,Arion distinctus,1,0,0,0,NULL,0
R01411,Arion fasciatus,1,0,0,0,NULL,0
R01412,Arion flagellus,1,0,0,0,C,0
R01413,Arion hortensis,1,0,0,0,NULL,0
R01414,Arion lusitanicus,1,0,0,0,NULL,0
R01415,Arion rufus,1,0,0,0,NULL,0
R01416,Arion silvaticus,1,0,0,0,NULL,0
R01418,Arisarum proboscideum,1,0,0,0,A,0
R01419,Arisarum vulgare subsp. vulgare,1,0,0,0,A,0
R01420,Aristea ecklonii,1,0,0,0,A,0
R01421,Aristida adscensionis,1,0,0,0,A,0
R01422,Aristida congesta,1,0,0,0,A,0
R01423,Aristida hordeacea,1,0,0,0,A,0
R01424,Aristida longespica,1,0,0,0,A,0
R01426,Aristolochia clematitis,1,0,0,0,A,0
R01428,Aristolochia macrophylla,1,0,0,0,A,0
R01429,Aristolochia rotunda,1,0,0,0,A,0
R01430,Aristolochia sempervirens,1,0,0,0,A,0
R01432,Armadillidium album,1,0,0,0,A,0
R01433,Armadillidium assimile,1,0,0,0,A,0
R01434,Armadillidium kossuthi,1,0,0,0,A,0
R01435,Armadillidium nasatum,1,0,0,0,A,0
R01436,Armadillidium vulgare,1,0,0,0,A,0
R01437,Armadillo officinalis,1,0,0,0,A,0
R01439,Armeria arenaria,1,0,0,0,A,0
R01440,Armeria maritima,1,0,0,0,A,0
R01441,Armeria maritima subsp. elongata,1,0,0,0,A,0
R01442,Armeria maritima subsp. halleri,1,0,0,0,A,0
R01443,Armeria maritima subsp. intermedia,1,0,0,0,A,0
R01444,Armoracia rusticana,1,0,0,0,A,0
R01445,Arnebia decumbens,1,0,0,0,A,0
R01446,Arnica chamissonis,1,0,0,0,A,0
R01447,Arnica montana,1,0,0,0,C,0
R01448,Arnoseris minima,1,0,0,0,A,0
R01449,Arocatus longiceps,1,0,0,0,A,0
R01450,Aromia moschata,1,0,0,0,A,0
R01452,Arrhenatherum elatius,1,0,0,0,A,0
R01453,Arrhenatherum elatius ssp. bulbosum,1,0,0,0,A,0
R01457,Artema atlanta,1,0,0,0,Q,0
R01458,Artemia franciscana,0,1,0,1,A,0
R01461,Artemisia abrotanum,1,0,0,0,A,0
R01462,Artemisia absinthium,1,0,0,0,A,0
R01463,Artemisia afra,1,0,0,0,A,0
R01464,Artemisia alba,1,0,0,0,A,0
R01465,Artemisia annua,1,0,0,0,A,0
R01466,Artemisia arborescens,1,0,0,0,A,0
R01467,Artemisia argyi,1,0,0,0,A,0
R01468,Artemisia armeniaca,1,0,0,0,C,0
R01469,Artemisia austriaca,1,0,0,0,A,0
R01470,Artemisia biennis,1,0,0,0,A,0
R01471,Artemisia campestris,1,0,0,0,A,0
R01473,Artemisia campestris ssp. caudata,1,0,0,0,A,0
R01474,Artemisia campestris subsp. maritima,1,0,0,0,A,0
R01475,Artemisia capillaris,1,0,0,0,A,0
R01476,Artemisia codonocephala,1,0,0,0,A,0
R01477,Artemisia dracunculus,1,0,0,0,A,0
R01478,Artemisia dubia,1,0,0,0,Q,0
R01479,Artemisia integrifolia,1,0,0,0,Q,0
R01480,Artemisia latifolia,1,0,0,0,A,0
R01481,Artemisia lercheana,1,0,0,0,A,0
R01482,Artemisia ludoviciana,1,0,0,0,A,0
R01486,Artemisia pontica,1,0,0,0,A,0
R01487,Artemisia rubripes,1,0,0,0,A,0
R01488,Artemisia schrenkiana,1,0,0,0,A,0
R01489,Artemisia scoparia,1,0,0,0,A,0
R01490,Artemisia sericea,1,0,0,0,Q,0
R01491,Artemisia serotina,1,0,0,0,A,0
R01492,Artemisia sieversiana,1,0,0,0,A,0
R01494,Artemisia stelleriana,1,0,0,0,A,0
R01495,Artemisia thuscula,1,0,0,0,A,0
R01496,Artemisia tournefortiana,1,0,0,0,A,0
R01498,Artemisia verlotiorum,1,0,0,0,A,0
R01500,Artemisia vulgaris,1,0,0,0,A,0
